年,月,日,命数1,命数2,命数3
1952,9,29,11,14,17
1952,10,29,41,41,43
1952,11,29,12,16,17
1952,12,29,42,45,43
1952,1,30,11,15,20
1952,3,30,16,11,20
1952,4,30,43,43,42
1952,5,30,16,14,20
1952,6,30,44,41,43
1952,7,30,14,13,13
1952,8,30,41,43,43
1952,9,30,12,13,17
1952,10,30,42,42,43
1952,11,30,19,13,19
1952,12,30,49,44,49
1952,1,31,20,14,18
1952,3,31,13,20,18
1952,5,31,14,12,13
1952,7,31,11,12,17
1952,8,31,42,44,43
1952,10,31,49,49,50
1952,12,31,50,43,44
1953,1,1,47,42,42
1953,2,1,18,17,17
1953,3,1,48,46,44
1953,4,1,15,14,16
1953,5,1,45,47,42
1953,6,1,16,16,17
1953,7,1,46,45,47
1953,8,1,23,26,27
1953,9,1,54,58,51
1953,10,1,24,27,27
1953,11,1,51,53,53
1953,12,1,21,27,23
1953,1,2,48,41,47
1953,2,2,25,26,27
1953,3,2,45,43,42
1953,4,2,16,13,17
1953,5,2,46,48,47
1953,6,2,23,23,27
1953,7,2,53,54,51
1953,8,2,24,25,27
1953,9,2,51,55,53
1953,10,2,21,26,23
1953,11,2,52,54,52
1953,12,2,22,28,28
1953,1,3,55,60,51
1953,2,3,26,25,27
1953,3,3,46,44,47
1953,4,3,23,22,27
1953,5,3,53,55,51
1953,6,3,24,24,27
1953,7,3,54,53,51
1953,8,3,21,24,23
1953,9,3,52,56,52
1953,10,3,22,25,28
1953,11,3,59,51,60
1953,12,3,29,25,26
1953,1,4,56,59,51
1953,2,4,23,23,26
1953,3,4,53,51,51
1953,4,4,24,21,27
1953,5,4,54,56,51
1953,6,4,21,21,23
1953,7,4,51,52,53
1953,8,4,22,23,28
1953,9,4,59,53,60
1953,10,4,29,24,26
1953,11,4,60,52,51
1953,12,4,30,26,21
1953,1,5,53,58,53
1953,2,5,24,24,23
1953,3,5,54,52,51
1953,4,5,23,30,26
1953,5,5,51,53,53
1953,6,5,22,22,28
1953,7,5,52,51,52
1953,8,5,29,22,26
1953,9,5,60,54,51
1953,10,5,30,23,21
1953,11,5,57,59,51
1953,12,5,27,23,25
1953,1,6,59,57,54
1953,2,6,21,21,25
1953,3,6,53,59,60
1953,4,6,24,29,24
1953,5,6,54,54,53
1953,6,6,21,29,25
1953,7,6,59,60,60
1953,8,6,30,21,21
1953,9,6,57,51,51
1953,10,6,27,22,25
1953,11,6,58,60,51
1953,12,6,28,24,25
1953,1,7,58,56,59
1953,2,7,22,22,25
1953,3,7,54,60,54
1953,4,7,21,28,25
1953,5,7,51,51,59
1953,6,7,22,30,25
1953,7,7,52,59,59
1953,8,7,27,30,25
1953,9,7,58,52,51
1953,10,7,28,21,25
1953,11,7,55,57,57
1953,12,7,27,21,24
1953,1,8,57,55,59
1953,2,8,29,29,30
1953,3,8,51,57,59
1953,4,8,22,27,25
1953,5,8,52,52,59
1953,6,8,29,27,29
1953,7,8,59,58,59
1953,8,8,30,30,26
1953,9,8,57,59,60
1953,10,8,27,30,24
1953,11,8,58,58,57
1953,12,8,28,22,28
1953,1,9,56,54,59
1953,2,9,30,30,26
1953,3,9,52,58,59
1953,4,9,29,26,29
1953,5,9,59,59,60
1953,6,9,30,28,26
1953,7,9,60,57,52
1953,8,9,27,27,24
1953,9,9,58,60,58
1953,10,9,28,29,28
1953,11,9,5,5,6
1953,12,9,35,39,33
1953,1,10,55,53,52
1953,2,10,27,27,24
1953,3,10,59,55,59
1953,4,10,30,25,26
1953,5,10,60,60,52
1953,6,10,27,25,24
1953,7,10,57,56,60
1953,8,10,28,28,27
1953,9,10,5,7,9
1953,10,10,35,38,33
1953,11,10,6,6,9
1953,12,10,36,40,33
1953,1,11,54,52,60
1953,2,11,28,28,27
1953,3,11,60,56,52
1953,4,11,27,24,24
1953,5,11,57,57,60
1953,6,11,28,26,28
1953,7,11,58,55,58
1953,8,11,35,35,33
1953,9,11,6,8,9
1953,10,11,36,37,33
1953,11,11,3,3,4
1953,12,11,33,37,33
1953,1,12,53,51,58
1953,2,12,37,33,33
1953,3,12,57,53,60
1953,4,12,28,23,28
1953,5,12,58,58,57
1953,6,12,35,33,33
1953,7,12,5,4,9
1953,8,12,36,36,33
1953,9,12,3,5,3
1953,10,12,33,36,33
1953,11,12,4,4,10
1953,12,12,34,38,36
1953,1,13,2,10,9
1953,2,13,36,34,33
1953,3,13,58,54,58
1953,4,13,37,32,33
1953,5,13,5,5,9
1953,6,13,36,34,33
1953,7,13,6,3,9
1953,8,13,33,33,34
1953,9,13,4,6,10
1953,10,13,34,35,36
1953,11,13,1,1,8
1953,12,13,31,35,34
1953,1,14,1,9,9
1953,2,14,35,31,37
1953,3,14,7,1,9
1953,4,14,38,31,33
1953,5,14,8,8,9
1953,6,14,35,31,37
1953,7,14,3,2,3
1953,8,14,34,34,36
1953,9,14,1,3,8
1953,10,14,31,34,34
1953,11,14,2,2,1
1953,12,14,32,36,32
1953,1,15,10,8,1
1953,2,15,36,32,35
1953,3,15,8,2,9
1953,4,15,35,38,37
1953,5,15,5,5,1
1953,6,15,36,32,36
1953,7,15,6,1,10
1953,8,15,31,31,34
1953,9,15,2,4,2
1953,10,15,32,33,32
1953,11,15,9,9,7
1953,12,15,31,33,33
1953,1,16,7,5,10
1953,2,16,33,39,40
1953,3,16,5,9,1
1953,4,16,36,37,35
1953,5,16,6,6,10
1953,6,16,33,39,40
1953,7,16,3,10,8
1953,8,16,34,36,38
1953,9,16,1,1,7
1953,10,16,31,32,33
1953,11,16,2,6,7
1953,12,16,32,34,33
1953,1,17,6,4,6
1953,2,17,32,40,38
1953,3,17,6,9,9
1953,4,17,33,36,40
1953,5,17,3,3,6
1953,6,17,34,31,38
1953,7,17,4,7,4
1953,8,17,31,33,33
1953,9,17,2,2,7
1953,10,17,32,31,33
1953,11,17,9,3,1
1953,12,17,39,31,35
1953,1,18,5,3,4
1953,2,18,31,37,34
1953,3,18,3,8,6
1953,4,18,34,32,38
1953,5,18,4,4,3
1953,6,18,31,40,34
1953,7,18,1,6,10
1953,8,18,32,34,31
1953,9,18,9,9,1
1953,10,18,39,36,35
1953,11,18,10,4,10
1953,12,18,40,31,33
1953,1,19,9,10,10
1953,2,19,38,36,39
1953,3,19,4,7,4
1953,4,19,31,39,34
1953,5,19,1,1,10
1953,6,19,32,39,39
1953,7,19,2,5,5
1953,8,19,39,31,35
1953,9,19,10,9,9
1953,10,19,40,35,33
1953,11,19,17,11,14
1953,12,19,47,50,50
1953,1,20,10,9,9
1953,2,20,35,33,33
1953,3,20,1,6,10
1953,4,20,38,40,39
1953,5,20,2,2,9
1953,6,20,39,38,35
1953,7,20,9,8,1
1953,8,20,40,32,33
1953,9,20,17,18,14
1953,10,20,47,44,50
1953,11,20,18,12,12
1953,12,20,48,49,48
1953,1,21,7,8,9
1953,2,21,36,34,33
1953,3,21,8,5,9
1953,4,21,35,37,33
1953,5,21,5,5,9
1953,6,21,36,37,33
1953,7,21,10,7,9
1953,8,21,47,49,45
1953,9,21,18,17,12
1953,10,21,48,46,48
1953,11,21,15,19,18
1953,12,21,45,48,44
1953,1,22,8,7,9
1953,2,22,43,41,45
1953,3,22,5,4,9
1953,4,22,36,38,33
1953,5,22,6,6,9
1953,6,22,43,46,45
1953,7,22,13,16,15
1953,8,22,48,50,48
1953,9,22,15,16,18
1953,10,22,45,43,44
1953,11,22,16,20,13
1953,12,22,42,47,43
1953,1,23,15,16,15
1953,2,23,44,42,44
1953,3,23,6,3,9
1953,4,23,43,45,45
1953,5,23,13,13,15
1953,6,23,44,45,44
1953,7,23,14,15,20
1953,8,23,41,45,44
1953,9,23,12,15,13
1953,10,23,42,44,43
1953,11,23,19,15,17
1953,12,23,49,46,43
1953,1,24,16,15,20
1953,2,24,41,49,44
1953,3,24,13,12,15
1953,4,24,44,46,44
1953,5,24,14,14,20
1953,6,24,41,44,44
1953,7,24,11,14,18
1953,8,24,42,46,43
1953,9,24,19,14,17
1953,10,24,49,41,43
1953,11,24,20,16,17
1953,12,24,50,45,43
1953,1,25,13,14,18
1953,2,25,42,50,43
1953,3,25,14,11,20
1953,4,25,41,43,44
1953,5,25,11,11,18
1953,6,25,42,43,43
1953,7,25,12,13,13
1953,8,25,49,43,43
1953,9,25,20,13,17
1953,10,25,50,42,43
1953,11,25,17,13,19
1953,12,25,47,44,49
1953,1,26,14,13,13
1953,2,26,49,47,43
1953,3,26,11,20,18
1953,4,26,42,44,43
1953,5,26,12,12,13
1953,6,26,49,42,43
1953,7,26,19,12,17
1953,8,26,50,44,43
1953,9,26,17,12,19
1953,10,26,47,49,49
1953,11,26,18,14,18
1953,12,26,48,43,44
1953,1,27,11,12,17
1953,2,27,50,48,43
1953,3,27,12,19,13
1953,4,27,49,41,43
1953,5,27,19,19,17
1953,6,27,50,49,43
1953,7,27,20,11,17
1953,8,27,47,41,49
1953,9,27,18,11,18
1953,10,27,48,50,44
1953,11,27,15,11,18
1953,12,27,45,42,42
1953,1,28,12,11,17
1953,2,28,47,45,49
1953,3,28,19,18,17
1953,4,28,50,42,43
1953,5,28,20,20,17
1953,6,28,47,48,49
1953,7,28,17,20,19
1953,8,28,48,42,44
1953,9,28,15,20,18
1953,10,28,45,47,42
1953,11,28,16,12,17
1953,12,28,46,41,47
1953,1,29,19,20,19
1953,3,29,20,17,17
1953,4,29,47,49,49
1953,5,29,17,17,19
1953,6,29,48,47,44
1953,7,29,18,19,18
1953,8,29,46,49,42
1953,9,29,16,19,17
1953,10,29,46,48,47
1953,11,29,23,29,27
1953,12,29,53,60,51
1953,1,30,20,19,18
1953,3,30,17,16,19
1953,4,30,48,50,44
1953,5,30,18,18,17
1953,6,30,45,46,42
1953,7,30,15,18,16
1953,8,30,46,50,47
1953,9,30,23,28,27
1953,10,30,53,55,51
1953,11,30,24,30,27
1953,12,30,54,59,51
1953,1,31,17,18,16
1953,3,31,18,15,18
1953,5,31,15,15,16
1953,7,31,16,17,17
1953,8,31,53,57,51
1953,10,31,54,56,51
1953,12,31,51,58,53
1954,1,1,52,57,52
1954,2,1,29,22,26
1954,3,1,52,59,53
1954,4,1,21,29,28
1954,5,1,51,54,52
1954,6,1,30,29,26
1954,7,1,60,60,59
1954,8,1,29,21,21
1954,9,1,58,51,51
1954,10,1,28,22,25
1954,11,1,57,60,51
1954,12,1,27,24,25
1954,1,2,59,56,60
1954,2,2,30,21,21
1954,3,2,51,60,52
1954,4,2,30,28,26
1954,5,2,60,51,60
1954,6,2,29,30,21
1954,7,2,59,59,51
1954,8,2,28,30,25
1954,9,2,57,52,51
1954,10,2,27,21,25
1954,11,2,56,57,57
1954,12,2,26,21,27
1954,1,3,60,55,51
1954,2,3,27,30,25
1954,3,3,60,57,60
1954,4,3,29,27,21
1954,5,3,59,52,51
1954,6,3,28,27,25
1954,7,3,58,58,51
1954,8,3,27,29,25
1954,9,3,56,59,57
1954,10,3,26,30,27
1954,11,3,55,58,52
1954,12,3,25,22,26
1954,1,4,57,54,51
1954,2,4,28,30,26
1954,3,4,59,58,51
1954,4,4,28,26,25
1954,5,4,58,59,51
1954,6,4,27,28,25
1954,7,4,57,57,51
1954,8,4,26,28,27
1954,9,4,55,60,52
1954,10,4,25,29,26
1954,11,4,4,5,10
1954,12,4,34,39,34
1954,1,5,58,53,51
1954,2,5,25,27,24
1954,3,5,58,55,51
1954,4,5,28,25,26
1954,5,5,57,60,51
1954,6,5,26,25,27
1954,7,5,56,56,57
1954,8,5,25,27,26
1954,9,5,4,7,10
1954,10,5,34,38,34
1954,11,5,3,6,5
1954,12,5,33,40,35
1954,1,6,57,52,60
1954,2,6,26,28,28
1954,3,6,58,56,52
1954,4,6,25,24,24
1954,5,6,55,57,60
1954,6,6,26,26,28
1954,7,6,55,57,52
1954,8,6,34,36,34
1954,9,6,3,8,5
1954,10,6,33,37,35
1954,11,6,2,3,9
1954,12,6,32,37,35
1954,1,7,58,51,58
1954,2,7,33,35,33
1954,3,7,55,53,60
1954,4,7,26,23,28
1954,5,7,56,58,58
1954,6,7,33,33,34
1954,7,7,4,4,10
1954,8,7,33,35,35
1954,9,7,2,5,9
1954,10,7,32,36,35
1954,11,7,1,4,9
1954,12,7,31,38,35
1954,1,8,5,10,9
1954,2,8,34,36,33
1954,3,8,56,54,58
1954,4,8,33,32,33
1954,5,8,3,5,9
1954,6,8,34,34,33
1954,7,8,4,3,9
1954,8,8,31,33,33
1954,9,8,2,6,10
1954,10,8,31,35,35
1954,11,8,9,1,8
1954,12,8,39,35,34
1954,1,9,6,9,9
1954,2,9,31,33,33
1954,3,9,3,1,9
1954,4,9,34,31,33
1954,5,9,4,6,9
1954,6,9,31,31,33
1954,7,9,1,2,3
1954,8,9,32,34,36
1954,9,9,9,3,8
1954,10,9,39,34,34
1954,11,9,10,2,2
1954,12,9,40,36,32
1954,1,10,3,8,3
1954,2,10,32,34,36
1954,3,10,4,2,9
1954,4,10,31,40,33
1954,5,10,1,3,3
1954,6,10,32,32,36
1954,7,10,2,1,10
1954,8,10,39,31,34
1954,9,10,10,4,2
1954,10,10,40,33,32
1954,11,10,7,9,7
1954,12,10,37,33,33
1954,1,11,4,7,10
1954,2,11,39,31,34
1954,3,11,1,9,3
1954,4,11,32,39,36
1954,5,11,2,4,10
1954,6,11,39,39,34
1954,7,11,9,10,8
1954,8,11,40,32,32
1954,9,11,7,1,7
1954,10,11,37,32,33
1954,11,11,8,10,7
1954,12,11,38,34,33
1954,1,12,1,6,8
1954,2,12,40,40,38
1954,3,12,2,10,10
1954,4,12,39,38,34
1954,5,12,9,1,8
1954,6,12,40,40,32
1954,7,12,10,9,2
1954,8,12,37,39,33
1954,9,12,8,2,7
1954,10,12,38,31,33
1954,11,12,5,7,7
1954,12,12,35,31,37
1954,1,13,2,5,2
1954,2,13,37,37,33
1954,3,13,9,7,8
1954,4,13,40,37,38
1954,5,13,10,2,2
1954,6,13,37,37,33
1954,7,13,7,8,7
1954,8,13,38,40,33
1954,9,13,5,9,7
1954,10,13,35,40,37
1954,11,13,6,8,10
1954,12,13,36,32,33
1954,1,14,1,4,7
1954,2,14,38,38,31
1954,3,14,10,8,4
1954,4,14,37,36,33
1954,5,14,7,1,7
1954,6,14,38,38,33
1954,7,14,8,7,7
1954,8,14,35,37,37
1954,9,14,6,10,10
1954,10,14,36,39,34
1954,11,14,13,15,18
1954,12,14,43,49,42
1954,1,15,2,3,7
1954,2,15,38,35,35
1954,3,15,7,5,7
1954,4,15,38,33,31
1954,5,15,8,2,7
1954,6,15,35,35,36
1954,7,15,5,6,7
1954,8,15,36,38,34
1954,9,15,13,17,18
1954,10,15,43,48,42
1954,11,15,14,16,16
1954,12,15,44,50,46
1954,1,16,9,10,1
1954,2,16,37,36,33
1954,3,16,8,6,5
1954,4,16,38,32,35
1954,5,16,5,9,1
1954,6,16,36,36,34
1954,7,16,6,5,10
1954,8,16,43,49,42
1954,9,16,14,18,12
1954,10,16,44,47,46
1954,11,16,11,19,17
1954,12,16,41,47,41
1954,1,17,10,9,9
1954,2,17,46,43,45
1954,3,17,8,4,1
1954,4,17,37,31,33
1954,5,17,7,10,9
1954,6,17,46,46,50
1954,7,17,13,14,18
1954,8,17,44,50,48
1954,9,17,11,15,17
1954,10,17,41,46,41
1954,11,17,12,20,17
1954,12,17,42,48,41
1954,1,18,17,18,14
1954,2,18,45,44,48
1954,3,18,7,3,9
1954,4,18,46,45,45
1954,5,18,16,17,14
1954,6,18,45,45,48
1954,7,18,14,11,12
1954,8,18,41,47,41
1954,9,18,12,16,15
1954,10,18,42,45,41
1954,11,18,19,17,19
1954,12,18,49,45,45
1954,1,19,18,15,12
1954,2,19,44,49,44
1954,3,19,16,12,15
1954,4,19,45,46,48
1954,5,19,15,18,12
1954,6,19,44,44,43
1954,7,19,14,20,18
1954,8,19,43,48,49
1954,9,19,12,14,19
1954,10,19,49,50,45
1954,11,19,11,18,17
1954,12,19,41,45,43
1954,1,20,15,14,18
1954,2,20,43,50,43
1954,3,20,15,11,12
1954,4,20,44,43,44
1954,5,20,14,15,18
1954,6,20,43,43,44
1954,7,20,13,19,15
1954,8,20,42,45,45
1954,9,20,11,13,17
1954,10,20,41,49,43
1954,11,20,20,15,14
1954,12,20,50,44,48
1954,1,21,12,13,13
1954,2,21,42,47,43
1954,3,21,14,20,18
1954,4,21,43,44,43
1954,5,21,13,12,13
1954,6,21,42,42,43
1954,7,21,12,12,19
1954,8,21,41,46,43
1954,9,21,20,12,19
1954,10,21,50,48,48
1954,11,21,19,16,12
1954,12,21,49,43,46
1954,1,22,19,12,17
1954,2,22,41,48,43
1954,3,22,13,19,13
1954,4,22,42,41,43
1954,5,22,12,19,17
1954,6,22,41,41,43
1954,7,22,11,11,17
1954,8,22,50,43,49
1954,9,22,19,11,12
1954,10,22,49,50,46
1954,11,22,18,13,18
1954,12,22,48,42,42
1954,1,23,20,11,17
1954,2,23,50,45,49
1954,3,23,12,18,17
1954,4,23,41,42,43
1954,5,23,11,20,17
1954,6,23,50,50,49
1954,7,23,20,20,19
1954,8,23,49,42,44
1954,9,23,18,20,18
1954,10,23,48,47,42
1954,11,23,17,12,17
1954,12,23,47,41,47
1954,1,24,17,20,19
1954,2,24,49,46,44
1954,3,24,11,17,17
1954,4,24,50,49,49
1954,5,24,20,17,19
1954,6,24,49,49,44
1954,7,24,19,19,18
1954,8,24,48,49,42
1954,9,24,17,19,17
1954,10,24,47,48,47
1954,11,24,26,29,27
1954,12,24,56,60,51
1954,1,25,18,19,18
1954,2,25,46,43,42
1954,3,25,20,16,19
1954,4,25,49,50,44
1954,5,25,19,18,18
1954,6,25,48,48,42
1954,7,25,18,18,17
1954,8,25,47,50,47
1954,9,25,26,28,27
1954,10,25,56,55,51
1954,11,25,25,30,27
1954,12,25,55,59,51
1954,1,26,15,18,18
1954,2,26,45,44,47
1954,3,26,19,15,18
1954,4,26,46,47,42
1954,5,26,18,15,18
1954,6,26,47,47,48
1954,7,26,17,17,18
1954,8,26,56,57,51
1954,9,26,25,27,27
1954,10,26,55,56,51
1954,11,26,24,27,23
1954,12,26,54,58,53
1954,1,27,16,17,17
1954,2,27,54,51,51
1954,3,27,16,14,16
1954,4,27,45,48,47
1954,5,27,15,16,17
1954,6,27,54,54,51
1954,7,27,26,26,27
1954,8,27,55,58,51
1954,9,27,24,26,23
1954,10,27,54,53,53
1954,11,27,23,28,28
1954,12,27,53,57,52
1954,1,28,23,26,27
1954,2,28,53,52,51
1954,3,28,15,13,17
1954,4,28,54,55,51
1954,5,28,24,23,27
1954,6,28,53,53,51
1954,7,28,23,25,27
1954,8,28,54,55,53
1954,9,28,23,25,28
1954,10,28,53,54,52
1954,11,28,22,25,26
1954,12,28,52,56,52
1954,1,29,24,25,27
1954,3,29,24,22,27
1954,4,29,53,56,51
1954,5,29,23,24,27
1954,6,29,52,52,53
1954,7,29,22,24,23
1954,8,29,51,56,52
1954,9,29,30,24,26
1954,10,29,52,51,52
1954,11,29,29,26,21
1954,12,29,59,55,51
1954,1,30,21,24,23
1954,3,30,23,21,27
1954,4,30,52,53,53
1954,5,30,22,21,23
1954,6,30,51,51,52
1954,7,30,21,23,28
1954,8,30,60,53,60
1954,9,30,29,23,21
1954,10,30,59,52,51
1954,11,30,28,23,25
1954,12,30,58,54,51
1954,1,31,22,23,28
1954,3,31,22,30,23
1954,5,31,21,22,28
1954,7,31,30,22,26
1954,8,31,59,54,51
1954,10,31,58,59,51
1954,12,31,57,53,51
1955,1,1,56,52,57
1955,2,1,25,27,26
1955,3,1,59,56,51
1955,4,1,28,24,27
1955,5,1,58,57,57
1955,6,1,27,26,26
1955,7,1,57,55,52
1955,8,1,36,36,34
1955,9,1,5,8,5
1955,10,1,35,37,35
1955,11,1,4,3,9
1955,12,1,34,37,35
1955,1,2,55,51,52
1955,2,2,34,36,34
1955,3,2,58,53,57
1955,4,2,27,23,26
1955,5,2,57,58,52
1955,6,2,36,33,34
1955,7,2,6,4,10
1955,8,2,35,35,36
1955,9,2,4,5,9
1955,10,2,34,36,35
1955,11,2,3,4,9
1955,12,2,33,38,35
1955,1,3,4,10,10
1955,2,3,33,35,35
1955,3,3,57,54,52
1955,4,3,36,32,34
1955,5,3,6,5,10
1955,6,3,35,34,35
1955,7,3,5,3,5
1955,8,3,34,34,35
1955,9,3,3,6,9
1955,10,3,33,35,35
1955,11,3,2,1,1
1955,12,3,32,35,31
1955,1,4,3,9,5
1955,2,4,32,33,33
1955,3,4,6,1,10
1955,4,4,35,31,35
1955,5,4,5,6,5
1955,6,4,34,31,35
1955,7,4,4,2,9
1955,8,4,33,33,35
1955,9,4,2,3,1
1955,10,4,32,34,31
1955,11,4,1,2,10
1955,12,4,31,36,36
1955,1,5,2,8,9
1955,2,5,31,34,36
1955,3,5,5,2,5
1955,4,5,32,40,33
1955,5,5,4,3,9
1955,6,5,33,32,35
1955,7,5,3,1,9
1955,8,5,32,32,31
1955,9,5,1,4,10
1955,10,5,31,33,36
1955,11,5,10,9,8
1955,12,5,40,33,34
1955,1,6,2,7,10
1955,2,6,40,31,34
1955,3,6,2,9,3
1955,4,6,31,39,36
1955,5,6,1,4,10
1955,6,6,40,39,34
1955,7,6,2,10,1
1955,8,6,31,31,36
1955,9,6,10,1,8
1955,10,6,40,32,34
1955,11,6,9,10,9
1955,12,6,39,34,39
1955,1,7,9,6,8
1955,2,7,39,32,32
1955,3,7,1,10,9
1955,4,7,40,38,34
1955,5,7,10,1,8
1955,6,7,39,40,32
1955,7,7,1,9,10
1955,8,7,40,40,34
1955,9,7,9,2,9
1955,10,7,39,31,39
1955,11,7,8,7,9
1955,12,7,38,31,33
1955,1,8,10,5,2
1955,2,8,38,39,33
1955,3,8,10,7,8
1955,4,8,39,37,32
1955,5,8,9,2,2
1955,6,8,38,37,33
1955,7,8,8,8,7
1955,8,8,37,40,33
1955,9,8,6,9,7
1955,10,8,38,40,33
1955,11,8,5,8,10
1955,12,8,35,32,34
1955,1,9,7,4,7
1955,2,9,37,40,33
1955,3,9,9,8,2
1955,4,9,38,36,33
1955,5,9,8,9,7
1955,6,9,37,38,33
1955,7,9,7,7,8
1955,8,9,36,37,37
1955,9,9,5,10,10
1955,10,9,35,39,34
1955,11,9,14,15,18
1955,12,9,44,49,42
1955,1,10,8,3,7
1955,2,10,36,37,37
1955,3,10,8,5,7
1955,4,10,37,35,33
1955,5,10,7,10,7
1955,6,10,36,35,37
1955,7,10,6,6,7
1955,8,10,35,38,34
1955,9,10,14,17,18
1955,10,10,44,48,42
1955,11,10,13,16,16
1955,12,10,43,50,46
1955,1,11,5,2,7
1955,2,11,35,38,34
1955,3,11,7,6,7
1955,4,11,36,34,37
1955,5,11,6,7,7
1955,6,11,35,36,34
1955,7,11,5,5,10
1955,8,11,44,45,42
1955,9,11,13,18,16
1955,10,11,43,47,46
1955,11,11,12,13,17
1955,12,11,42,47,41
1955,1,12,6,1,10
1955,2,12,44,43,42
1955,3,12,6,3,7
1955,4,12,35,33,34
1955,5,12,5,8,10
1955,6,12,44,43,42
1955,7,12,14,14,18
1955,8,12,43,46,46
1955,9,12,12,15,17
1955,10,12,42,46,41
1955,11,12,11,14,17
1955,12,12,41,48,41
1955,1,13,13,20,18
1955,2,13,43,44,48
1955,3,13,5,4,10
1955,4,13,44,42,42
1955,5,13,14,15,18
1955,6,13,43,44,46
1955,7,13,13,13,16
1955,8,13,42,43,41
1955,9,13,11,16,17
1955,10,13,41,45,41
1955,11,13,20,11,11
1955,12,13,50,45,41
1955,1,14,14,19,12
1955,2,14,50,41,41
1955,3,14,14,11,18
1955,4,14,43,41,48
1955,5,14,13,18,12
1955,6,14,42,41,41
1955,7,14,12,12,17
1955,8,14,41,44,41
1955,9,14,20,13,11
1955,10,14,50,44,41
1955,11,14,19,12,18
1955,12,14,49,46,44
1955,1,15,11,18,17
1955,2,15,49,42,49
1955,3,15,13,12,12
1955,4,15,50,48,41
1955,5,15,12,15,17
1955,6,15,41,42,41
1955,7,15,11,11,17
1955,8,15,50,41,41
1955,9,15,19,14,18
1955,10,15,49,43,44
1955,11,15,18,19,16
1955,12,15,48,43,42
1955,1,16,12,15,15
1955,2,16,48,49,45
1955,3,16,20,19,17
1955,4,16,49,47,49
1955,5,16,19,16,16
1955,6,16,48,49,45
1955,7,16,20,20,19
1955,8,16,49,46,44
1955,9,16,18,11,16
1955,10,16,48,42,42
1955,11,16,17,16,12
1955,12,16,47,44,46
1955,1,17,12,14,19
1955,2,17,41,50,43
1955,3,17,19,19,15
1955,4,17,48,46,45
1955,5,17,18,13,19
1955,6,17,47,41,43
1955,7,17,19,19,18
1955,8,17,48,43,42
1955,9,17,17,12,12
1955,10,17,47,41,46
1955,11,17,16,13,15
1955,12,17,46,41,41
1955,1,18,11,13,17
1955,2,18,50,47,49
1955,3,18,18,18,19
1955,4,18,41,42,43
1955,5,18,17,14,17
1955,6,18,46,50,48
1955,7,18,16,16,14
1955,8,18,45,44,46
1955,9,18,14,19,15
1955,10,18,46,50,41
1955,11,18,13,14,13
1955,12,18,43,42,49
1955,1,19,19,20,19
1955,2,19,49,46,44
1955,3,19,11,17,17
1955,4,19,50,49,49
1955,5,19,20,11,19
1955,6,19,49,49,46
1955,7,19,15,15,12
1955,8,19,44,41,42
1955,9,19,13,19,13
1955,10,19,43,45,49
1955,11,19,22,21,29
1955,12,19,52,60,53
1955,1,20,20,19,12
1955,2,20,48,43,42
1955,3,20,20,16,19
1955,4,20,49,50,44
1955,5,20,19,12,12
1955,6,20,48,48,42
1955,7,20,14,14,18
1955,8,20,43,42,49
1955,9,20,22,28,29
1955,10,20,52,54,53
1955,11,20,21,22,27
1955,12,20,51,59,51
1955,1,21,18,18,17
1955,2,21,47,44,47
1955,3,21,19,15,18
1955,4,21,48,47,42
1955,5,21,18,15,18
1955,6,21,47,47,48
1955,7,21,17,17,18
1955,8,21,56,59,53
1955,9,21,25,27,27
1955,10,21,51,53,51
1955,11,21,24,29,23
1955,12,21,54,58,53
1955,1,22,17,17,18
1955,2,22,56,51,51
1955,3,22,18,14,18
1955,4,22,47,48,47
1955,5,22,17,16,17
1955,6,22,56,56,51
1955,7,22,26,26,29
1955,8,22,55,60,51
1955,9,22,24,26,23
1955,10,22,54,53,53
1955,11,22,23,30,30
1955,12,22,53,57,56
1955,1,23,26,26,27
1955,2,23,55,52,51
1955,3,23,17,13,17
1955,4,23,56,55,51
1955,5,23,26,23,27
1955,6,23,55,55,51
1955,7,23,25,25,27
1955,8,23,54,55,53
1955,9,23,23,25,28
1955,10,23,53,54,56
1955,11,23,22,25,26
1955,12,23,52,56,52
1955,1,24,25,25,27
1955,2,24,54,59,53
1955,3,24,26,22,27
1955,4,24,55,56,51
1955,5,24,25,24,27
1955,6,24,54,54,53
1955,7,24,24,24,23
1955,8,24,53,56,52
1955,9,24,22,24,26
1955,10,24,52,51,52
1955,11,24,21,26,21
1955,12,24,51,55,51
1955,1,25,24,24,23
1955,2,25,53,60,52
1955,3,25,25,21,27
1955,4,25,54,53,53
1955,5,25,24,21,23
1955,6,25,53,53,52
1955,7,25,23,23,28
1955,8,25,52,53,52
1955,9,25,21,23,21
1955,10,25,51,52,51
1955,11,25,30,23,25
1955,12,25,60,54,51
1955,1,26,21,23,28
1955,2,26,52,57,60
1955,3,26,24,30,23
1955,4,26,53,54,52
1955,5,26,23,22,28
1955,6,26,52,52,51
1955,7,26,22,22,26
1955,8,26,51,54,51
1955,9,26,30,22,25
1955,10,26,60,59,51
1955,11,26,29,24,25
1955,12,26,59,53,51
1955,1,27,30,22,26
1955,2,27,51,58,51
1955,3,27,23,29,28
1955,4,27,52,51,60
1955,5,27,22,29,26
1955,6,27,51,59,51
1955,7,27,21,21,22
1955,8,27,60,51,51
1955,9,27,29,21,25
1955,10,27,59,60,51
1955,11,27,28,21,27
